AlarmSeq,AlarmId,AlarmType,Line,Zone,TagName,Priority,Comment,OriginationTime,ReturnTime,AlarmTime,DateInserted,DurationMinutes
117939955,13939768,DSC   ,VISUS3GTHMI21,L21_P3_Z05B_Alarms,L21_P3_Z05B_Warning.518VacPickUP_Low,300,Z05B : LensTransfer PickUP Vacuum Level Low,2026-08-13 08:43:25.270,2026-08-13 08:43:26.257,1,2026-08-13 08:45:08.070,0.01645
117939954,13939767,DSC   ,VISUS3GTHMI21,L21_P1_Z02B_Alarms,L21_P1_Z02B_Warning.CoolingAirFlowLow,300,Z02B : FC cooling air flow low,2026-08-13 08:43:23.647,2026-08-13 08:43:26.660,3,2026-08-13 08:45:08.070,0.050216666666666666
117939995,19641872,DSC   ,VISUS3GTHMI22,L22_P1_Z03_Alarms,L22_P1_Z03_Warning.Demold_High_Temp,300,Z03 : Demold power out of range,2026-08-13 08:43:22.980,2026-08-13 08:43:23.993,1,2026-08-13 08:45:08.130,0.01688333333333333
117939953,13939766,DSC   ,VISUS3GTHMI21,L21_P3_Z05B_Alarms,L21_P3_Z05B_Warning.DI_Inret_Blow_Press_NoinRange,300,Z05B : DI inlet blow pressure not inrange (522PS),2026-08-13 08:43:21.240,2026-08-13 08:43:24.257,3,2026-08-13 08:45:08.070,0.05028333333333333
117939891,23200751,DSC   ,VISUS3GTHMI05,Ru_Zone05C,P7_Foil_WebGuide_Z05C_RunAlm_10,250,Z05C: Web Guide Sensor 1 - Low contrast Edge detected,2026-08-13 08:43:20.050,2026-08-13 08:43:27.250,7,2026-08-13 08:45:07.880,0.12000000000000001
117939888,23200750,DSC   ,VISUS3GTHMI05,Wa_Zone08,P16_LPR_0_aoi_o_stsrdy,500,Z8  : Laser AOI not ready,2026-08-13 08:43:17.977,2026-08-13 08:43:19.983,2,2026-08-13 08:45:07.880,0.03343333333333333
117939994,19641871,DSC   ,VISUS3GTHMI22,L22_P4_Z08_Alarms,L22_P4_Z08_Warning.Camera3_InspectNG,300,Z08 : Camera3 Inspection failure,2026-08-13 08:43:17.683,2026-08-13 08:43:20.667,3,2026-08-13 08:45:08.130,0.04973333333333333
117939952,13939764,DSC   ,VISUS3GTHMI21,L21_P3_Z05B_Alarms,L21_P3_Z05B_Warning.518VacPickUP_Low,300,Z05B : LensTransfer PickUP Vacuum Level Low,2026-08-13 08:43:17.270,2026-08-13 08:43:18.257,1,2026-08-13 08:45:08.070,0.01645
117939993,19641870,DSC   ,VISUS3GTHMI22,L22_P3_Z05B_Alarms,L22_P3_Z05B_Warning.518VacRelease_High,300,Z05B : LensTransfer Release Level High,2026-08-13 08:43:15.353,2026-08-13 08:43:16.337,1,2026-08-13 08:45:08.130,0.0164
117939992,19641869,DSC   ,VISUS3GTHMI22,L22_P3_Z05B_Alarms,L22_P3_Z05B_Warning.518VacPickUP_Low,300,Z05B : LensTransfer PickUP Vacuum Level Low,2026-08-13 08:43:13.337,2026-08-13 08:43:14.353,1,2026-08-13 08:45:08.130,0.016933333333333335
117939951,13939763,DSC   ,VISUS3GTHMI21,L21_P3_Z05B_Alarms,L21_P3_Z05B_Warning.DI_Inret_Blow_Press_NoinRange,300,Z05B : DI inlet blow pressure not inrange (522PS),2026-08-13 08:43:13.257,2026-08-13 08:43:15.270,2,2026-08-13 08:45:08.070,0.033549999999999996
117939889,23200748,DSC   ,VISUS3GTHMI05,Zone05B,P2_512ID_NO_READ,1,Z5B : 512IDR No read,2026-08-13 08:43:12.777,2026-08-13 08:43:28.277,16,2026-08-13 08:45:07.880,0.25833333333333336
117940211,26867878,DSC   ,VISUS3GTHMI06,Zone05A,P2_RBT_home_ERR,1,Z5A : Mitsubishi robot couldn't Home (chk Cube/Yushin),2026-08-13 08:43:08.117,2026-08-13 08:49:27.127,379,2026-08-13 08:51:07.463,6.316833333333333
117939886,23200745,DSC   ,VISUS3GTHMI05,Wa_Zone08,P16_LPR_0_aoi_o_stsrdy,500,Z8  : Laser AOI not ready,2026-08-13 08:43:07.907,2026-08-13 08:43:08.910,1,2026-08-13 08:45:07.880,0.016716666666666664
117939950,13939762,DSC   ,VISUS3GTHMI21,L21_P1_Z02B_Alarms,L21_P1_Z02B_Warning.CoolingAirFlowLow,300,Z02B : FC cooling air flow low,2026-08-13 08:43:06.647,2026-08-13 08:43:08.647,2,2026-08-13 08:45:08.070,0.03333333333333333
117939949,13939761,DSC   ,VISUS3GTHMI21,L21_P3_Z05B_Alarms,L21_P3_Z05B_Warning.DI_Inret_Blow_Press_NoinRange,300,Z05B : DI inlet blow pressure not inrange (522PS),2026-08-13 08:43:05.253,2026-08-13 08:43:07.253,2,2026-08-13 08:45:08.070,0.03333333333333333
117939887,23200744,DSC   ,VISUS3GTHMI05,Ru_Zone05C,P7_Foil_WebGuide_Z05C_RunAlm_0,250,Z05C: Web Guide - Disturbance detected,2026-08-13 08:43:00.653,2026-08-13 08:43:06.050,6,2026-08-13 08:45:07.880,0.08995
117939948,13939760,DSC   ,VISUS3GTHMI21,L21_P3_Z05B_Alarms,L21_P3_Z05B_Warning.518VacRelease_High,300,Z05B : LensTransfer Release Level High,2026-08-13 08:43:00.253,2026-08-13 08:43:01.253,1,2026-08-13 08:45:08.070,0.016666666666666666
117939991,19641868,DSC   ,VISUS3GTHMI22,L22_P4_Z08_Alarms,L22_P4_Z08_Warning.Camera3_InspectNG,300,Z08 : Camera3 Inspection failure,2026-08-13 08:42:58.680,2026-08-13 08:43:01.667,3,2026-08-13 08:45:08.130,0.04978333333333333
117939990,19641867,DSC   ,VISUS3GTHMI22,L22_P3_Z05B_Alarms,L22_P3_Z05B_Warning.518VacRelease_High,300,Z05B : LensTransfer Release Level High,2026-08-13 08:42:58.337,2026-08-13 08:42:59.337,1,2026-08-13 08:45:08.130,0.016666666666666666
117939947,13939759,DSC   ,VISUS3GTHMI21,L21_P3_Z05B_Alarms,L21_P3_Z05B_Warning.DI_Inret_Blow_Press_NoinRange,300,Z05B : DI inlet blow pressure not inrange (522PS),2026-08-13 08:42:57.237,2026-08-13 08:42:59.253,2,2026-08-13 08:45:08.070,0.0336
117939884,23200742,DSC   ,VISUS3GTHMI05,Wa_Zone08,P16_LPR_0_aoi_o_stsrdy,500,Z8  : Laser AOI not ready,2026-08-13 08:42:56.830,2026-08-13 08:42:58.847,2,2026-08-13 08:45:07.880,0.03361666666666666
117939946,13939758,DSC   ,VISUS3GTHMI21,L21_P1_Z02B_Alarms,L21_P1_Z02B_Warning.CoolingAirFlowLow,300,Z02B : FC cooling air flow low,2026-08-13 08:42:56.660,2026-08-13 08:42:59.660,3,2026-08-13 08:45:08.070,0.05
117939944,13939757,DSC   ,VISUS3GTHMI21,L21_P3_Z05B_Alarms,L21_P3_Z05B_Warning.518VacRelease_High,300,Z05B : LensTransfer Release Level High,2026-08-13 08:42:52.270,2026-08-13 08:42:53.237,1,2026-08-13 08:45:08.070,0.016116666666666665
117939945,13939756,DSC   ,VISUS3GTHMI21,L21_P1_Z03_Alarms,L21_P1_Z03_Warning.Demold_High_Temp,300,Z03 : Demold power out of range,2026-08-13 08:42:50.647,2026-08-13 08:42:54.647,4,2026-08-13 08:45:08.070,0.06666666666666667
117939885,23200741,DSC   ,VISUS3GTHMI05,Ru_Zone05C,P7_Foil_WebGuide_Z05C_RunAlm_2,250,Z05C: Web Guide - Upstream misalignment detected,2026-08-13 08:42:49.750,2026-08-13 08:43:00.850,11,2026-08-13 08:45:07.880,0.185
117939989,19641865,DSC   ,VISUS3GTHMI22,L22_P3_Z05B_Alarms,L22_P3_Z05B_Warning.518VacPickUP_Low,300,Z05B : LensTransfer PickUP Vacuum Level Low,2026-08-13 08:42:47.353,2026-08-13 08:42:48.353,1,2026-08-13 08:45:08.130,0.016666666666666666
117939943,13939755,DSC   ,VISUS3GTHMI21,L21_P3_Z05B_Alarms,L21_P3_Z05B_Warning.DI_Inret_Blow_Press_NoinRange,300,Z05B : DI inlet blow pressure not inrange (522PS),2026-08-13 08:42:47.287,2026-08-13 08:42:49.270,2,2026-08-13 08:45:08.070,0.03305
117939988,19641866,DSC   ,VISUS3GTHMI22,L22_P1_Z03_Alarms,L22_P1_Z03_Warning.Demold_High_Temp,300,Z03 : Demold power out of range,2026-08-13 08:42:46.993,2026-08-13 08:42:47.993,1,2026-08-13 08:45:08.130,0.016666666666666666
117939882,23200736,DSC   ,VISUS3GTHMI05,Wa_Zone08,P16_LPR_0_aoi_o_stsrdy,500,Z8  : Laser AOI not ready,2026-08-13 08:42:46.750,2026-08-13 08:42:47.767,1,2026-08-13 08:45:07.880,0.01695
117940027,14025503,DSC   ,VISUS3GTHMI01,Zone08,P3_CMS_NOT_RDY,1,Z8  : Laser marker is not ready,2026-08-13 08:42:46.307,2026-08-13 08:46:49.267,243,2026-08-13 08:48:07.027,4.049333333333333
117939942,13939754,DSC   ,VISUS3GTHMI21,L21_P3_Z05B_Alarms,L21_P3_Z05B_Warning.518VacPickUP_Low,300,Z05B : LensTransfer PickUP Vacuum Level Low,2026-08-13 08:42:46.270,2026-08-13 08:42:47.287,1,2026-08-13 08:45:08.070,0.01695
117939987,19641863,DSC   ,VISUS3GTHMI22,L22_P4_Z08_Alarms,L22_P4_Z08_Warning.Camera3_InspectNG,300,Z08 : Camera3 Inspection failure,2026-08-13 08:42:43.667,2026-08-13 08:42:46.667,3,2026-08-13 08:45:08.130,0.05
117939876,52837665,DSC   ,VISUS3GTHMI02,Ru_Zone05C,P7_Foil_WebGuide_Z05C_RunAlm_10,1,Z05C: Web Guide Sensor 1 - Low contrast Edge detected,2026-08-13 08:42:39.237,2026-08-13 08:42:42.040,3,2026-08-13 08:45:07.803,0.04671666666666666
117939883,23200734,DSC   ,VISUS3GTHMI05,Ru_Zone05C,P7_Foil_WebGuide_Z05C_RunAlm_0,250,Z05C: Web Guide - Disturbance detected,2026-08-13 08:42:38.753,2026-08-13 08:42:44.450,6,2026-08-13 08:45:07.880,0.09495
117939941,13939752,DSC   ,VISUS3GTHMI21,L21_P1_Z02B_Alarms,L21_P1_Z02B_Warning.CoolingAirFlowLow,300,Z02B : FC cooling air flow low,2026-08-13 08:42:38.660,2026-08-13 08:42:40.690,2,2026-08-13 08:45:08.070,0.03383333333333333
117939940,13939751,DSC   ,VISUS3GTHMI21,L21_P3_Z05B_Alarms,L21_P3_Z05B_Warning.DI_Inret_Blow_Press_NoinRange,300,Z05B : DI inlet blow pressure not inrange (522PS),2026-08-13 08:42:37.253,2026-08-13 08:42:39.253,2,2026-08-13 08:45:08.070,0.03333333333333333
117939986,19641862,DSC   ,VISUS3GTHMI22,L22_P1_Z03_Alarms,L22_P1_Z03_Warning.Demold_High_Temp,300,Z03 : Demold power out of range,2026-08-13 08:42:35.993,2026-08-13 08:42:36.993,1,2026-08-13 08:45:08.130,0.016666666666666666
117939881,23200732,DSC   ,VISUS3GTHMI05,Ru_Zone05C,P7_Foil_WebGuide_Z05C_RunAlm_10,250,Z05C: Web Guide Sensor 1 - Low contrast Edge detected,2026-08-13 08:42:35.750,2026-08-13 08:42:38.253,3,2026-08-13 08:45:07.880,0.041716666666666666
117939880,23200731,DSC   ,VISUS3GTHMI05,Wa_Zone08,P16_LPR_0_aoi_o_stsrdy,500,Z8  : Laser AOI not ready,2026-08-13 08:42:35.677,2026-08-13 08:42:37.687,2,2026-08-13 08:45:07.880,0.033499999999999995
117939985,19641861,DSC   ,VISUS3GTHMI22,L22_P3_Z05B_Alarms,L22_P3_Z05B_Warning.Saline_Tank_Low_Lev,300,Z05B : Saline Tank Low Level,2026-08-13 08:42:35.337,2026-08-13 08:42:36.337,1,2026-08-13 08:45:08.130,0.016666666666666666
117939984,19641860,DSC   ,VISUS3GTHMI22,L22_P1_Z02A_Alarms,L22_P1_Z02A_Warning.BypassMoldConfirm,300,Z02A : IMM bypass due to Mold confirmation,2026-08-13 08:42:32.993,2026-08-13 08:42:34.993,2,2026-08-13 08:45:08.130,0.03333333333333333
117939983,19641859,DSC   ,VISUS3GTHMI22,L22_P3_Z05B_Alarms,L22_P3_Z05B_Warning.518VacRelease_High,300,Z05B : LensTransfer Release Level High,2026-08-13 08:42:32.337,2026-08-13 08:42:33.337,1,2026-08-13 08:45:08.130,0.016666666666666666
117939938,13939750,DSC   ,VISUS3GTHMI21,L21_P3_Z05B_Alarms,L21_P3_Z05B_Warning.518VacRelease_High,300,Z05B : LensTransfer Release Level High,2026-08-13 08:42:32.253,2026-08-13 08:42:33.237,1,2026-08-13 08:45:08.070,0.0164
117940057,20686682,DSC   ,VISUS3GTHMI09,Wa_Zone04B,P6_Z04B_Wrn_HE_PEL_Delta,500,Z04B : Hydration Enclosure delta between 4004PEL and 4005PEL,2026-08-13 08:42:31.997,2026-08-13 08:45:55.997,204,2026-08-13 08:48:07.200,3.4
117939910,27550147,DSC   ,VISUS3GTHMI10,Wa_Zone07,ST_Z07_Alarm_Z6Stop,500,Zone 6 Stop,2026-08-13 08:42:31.890,2026-08-13 08:42:40.897,9,2026-08-13 08:45:07.990,0.15011666666666665
117939911,27550145,DSC   ,VISUS3GTHMI10,Zone08,P3_80SV_FAIL,1,Z8  : 80SV Shutdown valve failure,2026-08-13 08:42:31.183,2026-08-13 08:42:43.183,12,2026-08-13 08:45:07.990,0.2
117939874,14025502,DSC   ,VISUS3GTHMI01,Zone08,P3_80SV_FAIL,1,Z8  : 80SV Shutdown valve failure,2026-08-13 08:42:31.163,2026-08-13 08:42:45.357,14,2026-08-13 08:45:07.787,0.23656666666666668
117939982,19641858,DSC   ,VISUS3GTHMI22,L22_P3_Z05B_Alarms,L22_P3_Z05B_Warning.518VacPickUP_Low,300,Z05B : LensTransfer PickUP Vacuum Level Low,2026-08-13 08:42:30.337,2026-08-13 08:42:31.337,1,2026-08-13 08:45:08.130,0.016666666666666666
117939939,13939749,DSC   ,VISUS3GTHMI21,L21_P1_Z03_Alarms,L21_P1_Z03_Warning.Demold_High_Temp,300,Z03 : Demold power out of range,2026-08-13 08:42:29.660,2026-08-13 08:42:35.660,6,2026-08-13 08:45:08.070,0.1
117939937,13939748,DSC   ,VISUS3GTHMI21,L21_P1_Z02B_Alarms,L21_P1_Z02B_Warning.CoolingAirFlowLow,300,Z02B : FC cooling air flow low,2026-08-13 08:42:28.643,2026-08-13 08:42:31.643,3,2026-08-13 08:45:08.070,0.05
117939916,80451745,DSC   ,VISUS3GTHMI18,Zone08,P3_CM5_OCV_FAIL,1,Z8: Camera #3- 3 consecutive OCV failure,2026-08-13 08:42:28.177,2026-08-13 08:42:44.443,16,2026-08-13 08:45:08.023,0.27109999999999995
117939917,80451746,DSC   ,VISUS3GTHMI18,Zone08,P3_CM3_OCV_FAIL,1,Z8  : Camera3 3 consecutive OCV failure,2026-08-13 08:42:28.177,2026-08-13 08:42:44.443,16,2026-08-13 08:45:08.023,0.27109999999999995
117940125,19641857,DSC   ,VISUS3GTHMI22,L22_Zone02A,L22_P1_RBT_0200CL.stat.Fte,100,RV6 200CL Fail to Extend   !! Still pressurised with Perfect Block !!,2026-08-13 08:42:28.103,2026-08-13 08:45:08.107,160,2026-08-13 08:48:07.370,2.666733333333333
117939936,13939747,DSC   ,VISUS3GTHMI21,L21_P3_Z05B_Alarms,L21_P3_Z05B_Warning.DI_Inret_Blow_Press_NoinRange,300,Z05B : DI inlet blow pressure not inrange (522PS),2026-08-13 08:42:26.237,2026-08-13 08:42:28.237,2,2026-08-13 08:45:08.070,0.03333333333333333
117939875,52837655,DSC   ,VISUS3GTHMI02,Ru_Zone05C,P7_Foil_WebGuide_Z05C_RunAlm_10,1,Z05C: Web Guide Sensor 1 - Low contrast Edge detected,2026-08-13 08:42:23.833,2026-08-13 08:42:26.033,3,2026-08-13 08:45:07.803,0.03666666666666667
